9.280000,7.180000,36.280000,17.800000,3.510000,2.240000
10.300000,8.210000,52.740000,23.980000,2.140000,0.000000
9.120000,7.050000,34.690000,17.110000,3.540000,2.240000
10.040000,7.880000,37.700000,18.540000,3.370000,2.600000
9.280000,7.190000,36.200000,17.810000,3.660000,2.270000
10.500000,8.020000,38.150000,19.200000,3.300000,2.540000
9.120000,6.980000,31.630000,16.110000,3.550000,2.210000
9.300000,7.110000,33.440000,16.900000,3.580000,2.240000
9.720000,7.710000,35.720000,17.970000,3.070000,2.590000
10.500000,8.090000,38.750000,19.640000,2.850000,2.660000
10.120000,7.810000,38.170000,19.060000,2.650000,2.400000
9.200000,7.340000,32.450000,16.800000,3.010000,2.360000
10.320000,8.240000,39.410000,18.680000,2.930000,2.670000
9.690000,7.700000,36.930000,18.240000,3.120000,2.630000
10.080000,8.080000,51.970000,24.220000,2.080000,0.000000
10.500000,8.050000,38.300000,19.590000,2.680000,2.440000
9.180000,7.040000,31.390000,16.180000,3.480000,2.210000
9.590000,7.330000,36.300000,17.890000,3.690000,2.280000
9.330000,7.410000,32.530000,17.180000,3.010000,2.370000
10.380000,8.010000,39.020000,19.410000,3.370000,2.510000
9.330000,7.350000,32.080000,16.810000,3.010000,2.350000
9.060000,6.930000,31.250000,15.960000,3.480000,2.180000
9.820000,7.780000,39.560000,19.300000,3.450000,2.690000
10.160000,7.830000,38.530000,19.260000,2.810000,2.450000
9.990000,7.820000,36.910000,18.400000,3.380000,2.610000
9.390000,7.180000,32.340000,16.730000,3.210000,2.240000
9.490000,7.570000,35.900000,17.630000,3.030000,2.640000
10.370000,8.120000,61.350000,28.410000,2.110000,0.000000
10.120000,7.940000,36.470000,18.700000,3.320000,2.520000
10.090000,7.810000,36.580000,18.250000,2.660000,2.380000
10.150000,8.090000,53.950000,23.870000,2.120000,0.000000
10.080000,7.800000,38.400000,18.620000,3.320000,2.640000
9.100000,6.980000,31.960000,16.240000,3.430000,2.210000
10.210000,7.880000,38.520000,19.250000,2.700000,2.450000
9.100000,7.280000,31.760000,16.630000,2.850000,2.340000
9.720000,7.600000,34.370000,17.920000,3.100000,2.420000
9.250000,7.210000,30.500000,16.360000,2.710000,2.270000
10.080000,8.190000,54.410000,25.390000,2.170000,0.000000
9.940000,7.750000,37.630000,18.190000,3.470000,2.650000
9.930000,7.810000,35.880000,19.030000,3.590000,2.460000
10.120000,8.100000,41.900000,19.940000,2.710000,2.660000
9.250000,7.080000,33.370000,16.770000,3.560000,2.250000
9.380000,7.470000,32.010000,17.130000,3.050000,2.360000
10.390000,8.020000,36.520000,18.380000,2.750000,2.500000
9.370000,7.340000,32.550000,16.850000,2.970000,2.360000
9.990000,7.750000,37.520000,18.170000,3.410000,2.610000
9.200000,7.200000,30.340000,15.790000,2.670000,2.240000
9.880000,7.740000,34.530000,18.290000,3.470000,2.440000
10.070000,7.790000,37.150000,18.560000,2.690000,2.400000
10.580000,8.320000,39.220000,19.120000,2.930000,2.690000
9.450000,7.510000,32.230000,16.980000,3.040000,2.360000
9.140000,7.070000,35.120000,17.250000,3.540000,2.240000
9.200000,7.090000,36.530000,17.750000,3.480000,2.220000
10.010000,8.010000,45.090000,21.840000,2.520000,2.360000
9.670000,7.550000,34.490000,17.690000,3.060000,2.440000
9.250000,7.350000,32.500000,16.830000,3.030000,2.370000
9.540000,7.320000,37.070000,18.130000,3.780000,2.310000
9.070000,7.240000,32.950000,16.910000,3.050000,2.300000
9.340000,7.160000,32.580000,16.770000,3.570000,2.220000
9.130000,7.180000,30.970000,16.430000,2.710000,2.270000
9.720000,7.660000,34.850000,18.370000,3.180000,2.450000
10.830000,8.290000,58.330000,24.870000,2.170000,0.000000
10.210000,7.980000,37.020000,18.930000,3.310000,2.510000
9.990000,7.850000,38.700000,18.940000,2.980000,2.670000
9.170000,7.040000,31.430000,16.110000,3.470000,2.210000
10.000000,7.890000,34.070000,16.970000,3.110000,2.430000
10.450000,8.040000,38.300000,19.130000,2.880000,2.650000
9.990000,8.040000,46.890000,21.850000,2.700000,2.550000
10.050000,7.790000,37.740000,18.800000,2.770000,2.410000
9.950000,8.030000,40.980000,19.340000,2.950000,2.680000
9.830000,7.760000,39.350000,19.130000,3.410000,2.760000
9.280000,7.210000,36.150000,17.730000,3.450000,2.230000
9.280000,7.190000,31.850000,16.430000,2.950000,2.180000
10.260000,8.160000,52.600000,23.880000,2.140000,0.000000
10.240000,8.110000,55.550000,24.410000,2.120000,0.000000
9.660000,7.550000,34.360000,17.560000,3.040000,2.450000
9.340000,7.160000,32.550000,16.420000,3.170000,2.140000
9.140000,7.280000,33.340000,17.200000,3.070000,2.320000
9.300000,7.180000,31.560000,16.340000,3.130000,2.170000
10.390000,8.020000,37.440000,18.960000,2.680000,2.390000
9.190000,7.030000,32.240000,16.500000,3.530000,2.220000
10.140000,7.960000,37.980000,19.520000,3.340000,2.510000
9.270000,7.170000,36.300000,17.840000,3.680000,2.280000
9.230000,7.430000,32.390000,16.850000,3.070000,2.310000
9.900000,7.660000,38.200000,17.850000,2.870000,2.520000
9.920000,7.940000,45.390000,22.320000,2.270000,2.300000
9.330000,7.110000,32.890000,16.630000,3.500000,2.230000
10.550000,8.050000,38.150000,19.200000,3.320000,2.530000
11.010000,8.290000,64.160000,27.360000,2.160000,0.000000
9.820000,8.020000,44.400000,21.040000,2.280000,2.370000
10.040000,7.800000,40.340000,19.250000,2.720000,2.330000
10.080000,8.050000,50.770000,25.210000,2.180000,0.000000
10.290000,8.160000,53.850000,26.450000,2.090000,0.000000
10.050000,8.050000,45.100000,21.510000,2.680000,2.690000
10.230000,8.210000,54.950000,24.210000,2.120000,0.000000
9.990000,7.840000,37.090000,18.400000,3.000000,2.650000
9.510000,7.350000,36.380000,18.110000,3.720000,2.310000
9.390000,7.160000,32.660000,16.450000,3.220000,2.140000
9.400000,7.250000,32.500000,16.770000,2.820000,2.210000
9.250000,7.140000,36.980000,17.900000,3.350000,2.210000
10.120000,7.940000,37.120000,18.960000,3.320000,2.520000
10.000000,7.850000,37.650000,18.520000,3.350000,2.600000
9.870000,8.010000,45.160000,21.460000,2.300000,2.380000
9.630000,7.540000,34.170000,17.370000,3.070000,2.410000
9.970000,7.840000,35.800000,19.000000,3.530000,2.460000
10.020000,7.790000,38.710000,18.670000,3.390000,2.610000
9.540000,7.380000,36.350000,17.990000,3.710000,2.350000
10.520000,8.270000,54.890000,25.390000,2.180000,0.000000
9.300000,7.120000,33.690000,16.800000,3.560000,2.250000
10.040000,7.840000,38.580000,18.670000,2.710000,2.340000
9.390000,7.440000,32.400000,17.040000,3.040000,2.350000
10.010000,7.870000,38.190000,18.850000,3.120000,2.650000
10.010000,8.030000,44.580000,21.120000,2.690000,2.680000
10.220000,8.150000,57.740000,27.000000,2.080000,0.000000
10.030000,7.810000,36.960000,18.560000,2.670000,2.400000
10.230000,8.180000,52.450000,23.840000,2.140000,0.000000
9.090000,6.940000,31.030000,15.930000,3.360000,2.220000
10.320000,7.980000,37.750000,18.890000,3.370000,2.500000
9.740000,7.720000,36.280000,18.110000,3.000000,2.630000
10.720000,8.270000,63.190000,27.360000,2.150000,0.000000
9.420000,7.490000,32.140000,16.900000,3.040000,2.340000
10.000000,7.880000,35.900000,18.880000,3.480000,2.460000
9.120000,6.980000,31.500000,16.070000,3.500000,2.210000
9.200000,7.210000,30.380000,16.170000,2.690000,2.240000
9.170000,7.340000,32.560000,16.730000,3.070000,2.350000
10.410000,8.020000,38.000000,19.390000,2.680000,2.440000
10.100000,7.810000,37.910000,19.000000,2.640000,2.390000
10.470000,8.300000,39.250000,18.800000,2.980000,2.720000
9.880000,7.780000,35.720000,18.910000,3.520000,2.460000
10.130000,7.830000,39.140000,19.460000,2.840000,2.440000
10.820000,8.300000,58.330000,24.870000,2.170000,0.000000
9.130000,7.010000,31.340000,16.060000,3.460000,2.210000
9.550000,7.330000,36.020000,17.910000,3.730000,2.290000
9.970000,7.830000,38.630000,19.140000,2.910000,2.650000
10.260000,8.150000,51.090000,26.140000,2.180000,0.000000
9.270000,7.150000,32.050000,16.370000,3.200000,2.230000
10.300000,7.980000,38.150000,19.020000,3.330000,2.490000
10.090000,8.070000,54.600000,23.940000,2.110000,0.000000
9.990000,7.860000,37.350000,18.430000,3.340000,2.600000
10.320000,7.980000,37.430000,18.870000,2.660000,2.390000
9.090000,6.970000,31.160000,16.040000,3.410000,2.190000
10.050000,7.790000,37.660000,18.680000,2.770000,2.420000
9.850000,7.760000,35.700000,18.860000,3.450000,2.430000
9.540000,7.430000,36.750000,18.250000,3.770000,2.340000
10.090000,7.750000,38.420000,18.140000,2.760000,2.660000
9.970000,8.040000,46.680000,21.540000,2.660000,2.470000
10.280000,8.140000,51.500000,25.410000,2.170000,0.000000
10.170000,7.840000,38.660000,19.250000,2.720000,2.450000
9.140000,7.290000,31.930000,16.720000,2.910000,2.350000
9.230000,7.140000,36.590000,17.660000,3.420000,2.240000
10.080000,8.100000,41.580000,19.310000,2.690000,2.640000
9.960000,8.020000,46.710000,23.120000,2.140000,0.000000
9.390000,7.400000,32.520000,17.030000,3.040000,2.360000
9.400000,7.350000,32.450000,16.910000,2.940000,2.360000
10.220000,7.930000,34.160000,17.330000,3.240000,2.490000
9.390000,7.160000,32.180000,16.660000,3.460000,2.220000
9.120000,7.060000,33.850000,16.870000,3.470000,2.250000
9.200000,7.360000,32.430000,16.880000,3.090000,2.310000
9.870000,7.740000,35.280000,18.920000,3.390000,2.450000
9.250000,7.280000,31.380000,16.580000,2.740000,2.340000
9.830000,7.750000,36.710000,18.300000,3.020000,2.640000
10.000000,8.020000,45.040000,21.580000,2.470000,2.320000
10.420000,8.010000,38.150000,19.200000,3.280000,2.530000
9.340000,7.140000,34.040000,16.990000,3.620000,2.250000
10.520000,8.300000,39.440000,19.060000,2.940000,2.700000
10.240000,8.170000,52.000000,23.330000,2.130000,0.000000
10.100000,8.130000,41.580000,19.520000,2.870000,2.650000
10.180000,8.140000,51.970000,24.220000,2.090000,0.000000
9.970000,8.010000,46.650000,22.980000,2.140000,0.000000
9.230000,7.070000,32.320000,16.600000,3.530000,2.220000
9.190000,7.040000,32.900000,16.750000,3.600000,2.230000
10.000000,7.850000,37.000000,18.450000,3.390000,2.620000
9.730000,7.480000,37.050000,18.580000,3.710000,2.330000
9.680000,7.620000,34.720000,18.370000,3.170000,2.440000
10.420000,8.030000,39.060000,19.870000,2.910000,2.650000
9.310000,7.330000,32.120000,16.580000,2.980000,2.350000
9.060000,6.960000,31.060000,15.950000,3.490000,2.190000
9.350000,7.170000,32.710000,16.610000,3.130000,2.140000
10.010000,7.740000,36.110000,17.590000,2.720000,2.640000
9.970000,8.050000,40.660000,19.250000,3.000000,2.690000
10.090000,7.800000,37.250000,18.600000,2.690000,2.410000
9.430000,7.570000,35.150000,16.900000,2.970000,2.560000
10.470000,8.180000,62.170000,28.200000,2.120000,0.000000
9.180000,7.300000,32.130000,16.710000,3.080000,2.330000
10.240000,8.200000,53.700000,24.200000,2.130000,0.000000
9.230000,7.060000,32.400000,16.400000,3.420000,2.230000
9.860000,8.030000,44.520000,21.580000,2.300000,0.000000
10.340000,7.990000,37.280000,18.860000,2.650000,2.400000
10.000000,7.830000,39.100000,18.800000,3.380000,2.670000
9.110000,7.060000,34.650000,17.220000,3.440000,2.210000
9.950000,7.940000,45.280000,22.180000,2.320000,2.320000
10.260000,7.970000,35.470000,17.690000,3.270000,2.520000
9.140000,7.200000,31.710000,16.580000,2.690000,2.260000
10.150000,8.240000,55.620000,25.390000,2.180000,0.000000
9.190000,7.170000,30.350000,16.100000,2.640000,2.240000
9.980000,7.780000,39.880000,19.140000,2.660000,2.320000
10.170000,7.940000,34.700000,17.360000,3.210000,2.480000
10.350000,8.000000,36.600000,18.410000,2.630000,2.450000
10.070000,7.820000,37.600000,18.280000,3.460000,2.650000
10.020000,7.780000,37.140000,18.180000,3.360000,2.630000
9.370000,7.150000,31.770000,16.350000,3.140000,2.120000
9.400000,7.370000,34.390000,17.420000,2.990000,2.370000
9.830000,7.580000,37.750000,17.810000,2.850000,2.600000
9.320000,7.110000,33.700000,16.920000,3.560000,2.240000
10.240000,8.200000,38.900000,18.530000,2.940000,2.640000
10.270000,8.000000,34.630000,17.490000,3.260000,2.510000
9.760000,7.690000,34.700000,18.360000,3.400000,2.430000
9.980000,7.850000,37.430000,18.430000,3.000000,2.620000
9.240000,7.080000,31.670000,16.190000,3.460000,2.220000
9.260000,7.190000,36.560000,18.000000,3.740000,2.290000
10.210000,7.960000,34.300000,17.380000,3.250000,2.500000
9.970000,7.780000,38.740000,18.600000,2.670000,2.310000
9.150000,7.090000,36.600000,17.800000,3.470000,2.220000
9.210000,7.340000,32.230000,16.910000,2.970000,2.360000
9.460000,7.340000,36.350000,17.940000,3.720000,2.340000
10.090000,7.800000,38.060000,19.250000,2.690000,2.430000
9.470000,7.560000,35.450000,17.250000,3.050000,2.640000
10.050000,7.820000,39.540000,19.220000,3.350000,2.690000
9.270000,7.090000,33.600000,16.860000,3.550000,2.250000
9.340000,7.210000,32.270000,16.710000,2.840000,2.210000
9.350000,7.290000,32.530000,16.900000,2.850000,2.350000
9.970000,8.030000,40.730000,19.250000,2.920000,2.670000
9.360000,7.160000,32.410000,16.730000,3.550000,2.240000
9.140000,7.050000,33.720000,16.900000,3.480000,2.230000
10.090000,7.880000,37.290000,18.400000,3.350000,2.600000
9.900000,7.630000,37.690000,17.710000,2.890000,2.550000
10.050000,8.030000,45.750000,22.250000,2.340000,2.320000
10.470000,8.260000,39.340000,19.000000,2.900000,2.720000
9.270000,7.430000,32.000000,16.890000,3.000000,2.340000
10.120000,7.920000,37.340000,19.500000,3.570000,2.490000
9.800000,7.680000,35.640000,18.940000,3.430000,2.440000
10.250000,8.160000,53.000000,23.990000,2.130000,0.000000
9.980000,7.850000,35.790000,19.000000,3.490000,2.460000
9.120000,7.280000,31.720000,16.790000,2.810000,2.350000
10.150000,8.080000,51.570000,25.620000,2.190000,0.000000
10.160000,8.090000,53.300000,26.270000,2.100000,0.000000
10.430000,8.260000,38.180000,18.370000,2.920000,2.700000
10.140000,7.890000,37.680000,18.770000,2.630000,2.380000
9.730000,7.630000,34.620000,18.050000,3.180000,2.430000
9.250000,7.160000,36.650000,17.920000,3.350000,2.230000
9.880000,7.990000,46.190000,22.790000,2.270000,0.000000
10.190000,7.940000,36.950000,18.740000,3.310000,2.490000
9.910000,7.790000,35.960000,19.090000,3.560000,2.460000
9.220000,7.070000,32.030000,16.510000,3.570000,2.200000
10.060000,8.040000,45.100000,21.390000,2.720000,2.690000
10.800000,8.280000,63.430000,27.360000,2.140000,0.000000
9.960000,7.850000,36.650000,18.340000,3.370000,2.600000
10.330000,8.190000,51.070000,26.450000,2.180000,0.000000
9.190000,7.210000,31.320000,16.180000,2.700000,2.260000
10.090000,8.140000,52.600000,23.460000,2.130000,0.000000
10.780000,8.310000,56.800000,24.870000,2.160000,0.000000
10.260000,8.170000,52.970000,23.880000,2.130000,0.000000
10.200000,8.170000,52.900000,24.010000,2.130000,0.000000
9.360000,7.160000,32.500000,16.480000,3.170000,2.140000
10.070000,8.040000,50.770000,25.200000,2.180000,0.000000
10.280000,7.940000,37.260000,18.830000,2.660000,2.400000
9.360000,7.230000,32.570000,16.830000,2.820000,2.210000
9.630000,7.530000,34.360000,17.560000,3.090000,2.430000
9.960000,8.040000,45.600000,22.570000,2.320000,0.000000
9.780000,7.600000,37.490000,17.750000,2.840000,2.630000
9.510000,7.500000,34.250000,17.400000,3.040000,2.400000
10.200000,8.120000,50.400000,24.900000,2.160000,0.000000
9.090000,7.170000,30.930000,16.390000,2.700000,2.260000
10.530000,8.270000,55.660000,25.390000,2.170000,0.000000
10.270000,7.940000,34.070000,17.030000,3.150000,2.480000
9.220000,7.110000,34.210000,17.050000,3.480000,2.280000
9.940000,8.030000,47.840000,22.300000,2.740000,2.580000
10.040000,7.830000,37.110000,18.250000,2.650000,2.380000
9.360000,7.420000,32.300000,17.090000,3.030000,2.340000
9.970000,8.070000,40.510000,19.190000,2.900000,2.660000
10.150000,8.140000,45.790000,21.830000,2.740000,2.720000
9.280000,7.190000,36.200000,17.750000,3.500000,2.240000
9.970000,7.850000,36.890000,18.400000,3.380000,2.620000
10.080000,7.900000,38.470000,18.920000,3.020000,2.640000
10.350000,8.220000,52.990000,24.000000,2.140000,0.000000
9.280000,7.180000,36.280000,17.820000,3.690000,2.280000
10.030000,7.880000,37.670000,18.560000,3.370000,2.610000
9.110000,7.050000,34.740000,17.100000,3.530000,2.250000
9.140000,6.990000,31.680000,16.130000,3.560000,2.210000
9.710000,7.710000,35.820000,17.930000,3.070000,2.600000
9.320000,7.130000,33.530000,16.930000,3.590000,2.240000
10.500000,8.020000,38.150000,19.200000,3.290000,2.540000
9.910000,8.040000,45.120000,21.550000,2.250000,2.310000
10.120000,7.810000,38.200000,19.060000,2.650000,2.390000
9.910000,7.960000,44.500000,21.660000,2.700000,2.590000
9.200000,7.330000,32.440000,16.810000,3.010000,2.360000
10.440000,8.050000,37.900000,19.330000,2.640000,2.410000
10.110000,8.090000,51.970000,24.220000,2.090000,0.000000
9.560000,7.320000,36.220000,17.840000,3.690000,2.280000
9.180000,7.040000,31.390000,16.190000,3.450000,2.210000
9.330000,7.350000,32.070000,16.870000,3.010000,2.350000
9.340000,7.400000,32.550000,17.200000,3.020000,2.380000
10.360000,8.010000,38.970000,19.360000,3.360000,2.510000
9.310000,7.340000,32.060000,16.570000,2.990000,2.340000
9.980000,7.820000,36.920000,18.410000,3.380000,2.610000
9.390000,7.170000,33.000000,16.620000,3.200000,2.130000
9.430000,7.200000,32.510000,16.800000,3.220000,2.240000
9.050000,6.940000,31.280000,15.980000,3.360000,2.190000
10.130000,7.940000,36.500000,18.750000,3.330000,2.510000
10.160000,8.080000,53.600000,23.790000,2.110000,0.000000
10.420000,8.140000,60.900000,28.490000,2.120000,0.000000
10.100000,7.810000,36.420000,18.250000,2.680000,2.390000
9.500000,7.560000,35.910000,17.670000,3.030000,2.640000
9.240000,7.200000,30.540000,16.240000,2.690000,2.270000
10.100000,7.800000,38.470000,18.640000,3.320000,2.640000
10.200000,7.880000,38.560000,19.290000,2.710000,2.440000
9.080000,7.270000,31.750000,16.630000,2.840000,2.340000
10.110000,8.190000,54.160000,25.390000,2.170000,0.000000
9.240000,7.070000,33.500000,16.770000,3.550000,2.260000
9.910000,7.810000,35.760000,19.020000,3.550000,2.460000
10.130000,8.110000,41.940000,19.870000,2.700000,2.650000
10.340000,8.010000,36.550000,18.380000,2.720000,2.510000
10.030000,7.780000,37.500000,18.290000,3.380000,2.620000
9.380000,7.330000,32.400000,16.870000,2.950000,2.360000
10.080000,7.810000,37.170000,18.570000,2.680000,2.400000
9.880000,7.740000,34.710000,18.380000,3.470000,2.450000
9.200000,7.200000,30.640000,15.860000,2.670000,2.250000
10.590000,8.350000,39.260000,19.100000,2.930000,2.680000
9.140000,7.070000,35.200000,17.280000,3.550000,2.240000
9.450000,7.500000,32.200000,16.980000,3.050000,2.350000
9.990000,8.010000,45.080000,21.830000,2.510000,2.370000
9.200000,7.090000,36.600000,17.720000,3.480000,2.220000
10.250000,8.200000,53.800000,24.250000,2.140000,0.000000
9.680000,7.560000,34.550000,17.690000,3.060000,2.450000
9.960000,7.730000,36.090000,17.520000,2.730000,2.540000
9.230000,7.350000,32.420000,16.780000,3.020000,2.370000
9.340000,7.160000,32.680000,16.770000,3.540000,2.230000
10.220000,7.980000,37.180000,18.960000,3.320000,2.510000
10.820000,8.290000,58.330000,24.870000,2.160000,0.000000
9.720000,7.660000,34.820000,18.440000,3.170000,2.450000
9.270000,7.460000,32.510000,17.000000,3.070000,2.350000
10.070000,8.060000,46.810000,21.910000,2.690000,2.560000
9.980000,7.840000,38.410000,18.790000,2.980000,2.670000
9.150000,7.030000,31.380000,16.110000,3.470000,2.210000
10.480000,8.040000,38.330000,19.080000,2.870000,2.650000
10.020000,7.900000,34.080000,17.060000,3.140000,2.440000
9.850000,7.770000,39.360000,19.170000,3.410000,2.750000
9.970000,8.050000,41.200000,19.430000,2.970000,2.700000
9.960000,7.760000,37.160000,18.250000,3.550000,2.610000
9.280000,7.200000,36.150000,17.740000,3.460000,2.230000
9.180000,7.340000,32.340000,16.680000,3.020000,2.360000
9.290000,7.200000,31.930000,16.440000,2.950000,2.190000
10.220000,8.130000,55.260000,24.190000,2.120000,0.000000
10.400000,8.250000,52.870000,24.000000,2.130000,0.000000
10.150000,7.950000,37.750000,19.450000,3.340000,2.510000
9.290000,7.170000,31.560000,16.260000,3.160000,2.160000
9.190000,7.040000,32.240000,16.520000,3.520000,2.230000
9.330000,7.110000,33.500000,16.820000,3.510000,2.240000
9.250000,7.180000,36.270000,17.850000,3.680000,2.290000
9.240000,7.430000,32.370000,16.880000,3.070000,2.310000
10.430000,8.040000,37.250000,18.880000,2.690000,2.400000
9.880000,7.910000,45.240000,22.370000,2.270000,2.290000
10.560000,8.050000,38.150000,19.200000,3.320000,2.540000
9.940000,7.670000,37.780000,17.780000,2.870000,2.550000
9.080000,7.180000,29.880000,15.590000,2.670000,2.250000
9.990000,8.020000,53.510000,23.500000,2.100000,0.000000
10.030000,7.790000,40.300000,19.160000,2.710000,2.320000
10.260000,8.150000,54.500000,26.250000,2.100000,0.000000
10.080000,8.040000,50.770000,25.200000,2.170000,0.000000
10.190000,8.180000,54.620000,24.090000,2.110000,0.000000
9.980000,7.840000,37.100000,18.420000,3.000000,2.650000
9.410000,7.260000,32.600000,16.750000,2.810000,2.210000
10.130000,7.940000,37.000000,18.900000,3.310000,2.520000
9.250000,7.140000,36.740000,17.910000,3.340000,2.220000
9.850000,7.610000,38.200000,17.940000,2.860000,2.610000
9.950000,7.830000,35.810000,18.990000,3.520000,2.450000
9.210000,7.410000,32.280000,16.880000,3.050000,2.340000
9.470000,7.340000,36.490000,18.000000,3.730000,2.300000
9.620000,7.540000,34.120000,17.340000,3.060000,2.400000
9.960000,7.820000,36.960000,18.410000,2.990000,2.680000
10.510000,8.270000,54.630000,25.390000,2.160000,0.000000
10.040000,7.790000,38.870000,18.600000,3.390000,2.610000
10.030000,7.840000,38.620000,18.600000,2.690000,2.370000
9.200000,7.150000,36.880000,17.930000,3.480000,2.250000
10.360000,7.990000,38.750000,19.290000,3.350000,2.500000
10.090000,7.940000,36.690000,17.970000,3.370000,2.530000
9.990000,7.860000,38.240000,18.890000,3.110000,2.650000
10.260000,7.970000,37.060000,18.690000,3.310000,2.510000
9.070000,6.950000,31.100000,16.100000,3.430000,2.210000
9.990000,8.050000,44.450000,21.040000,2.660000,2.640000
10.060000,7.820000,37.050000,18.600000,2.710000,2.410000
10.200000,8.130000,57.740000,27.010000,2.080000,0.000000
10.220000,8.170000,52.420000,23.800000,2.130000,0.000000
9.740000,7.710000,36.220000,18.100000,3.000000,2.630000
10.750000,8.280000,62.800000,27.360000,2.160000,0.000000
9.410000,7.490000,32.120000,16.900000,3.030000,2.340000
9.110000,6.980000,31.520000,16.110000,3.490000,2.210000
10.020000,7.890000,35.800000,19.000000,3.460000,2.470000
9.210000,7.210000,30.370000,16.140000,2.690000,2.240000
10.500000,8.320000,39.360000,18.880000,2.990000,2.720000
10.110000,7.810000,37.990000,19.020000,2.630000,2.390000
10.400000,8.010000,38.200000,19.320000,2.670000,2.450000
9.170000,7.330000,32.400000,16.720000,3.080000,2.350000
9.140000,7.000000,31.640000,16.160000,3.430000,2.210000
9.900000,7.770000,35.810000,18.950000,3.510000,2.450000
10.800000,8.290000,58.330000,24.870000,2.170000,0.000000
10.130000,7.840000,39.130000,19.430000,2.840000,2.430000
9.660000,7.410000,36.790000,18.390000,3.690000,2.320000
9.580000,7.340000,36.260000,17.950000,3.740000,2.290000
9.990000,7.840000,38.790000,19.190000,2.930000,2.660000
9.310000,7.150000,32.180000,16.470000,3.200000,2.240000
10.300000,7.980000,37.760000,18.980000,3.320000,2.500000
